Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2023-11-21 12:30:00,6781,51.448,165.1,2.16,1020.0,24.532,1020.0,7.243,1020.0,106.167,1020.0,8.055,1020.0,35.104,1020.0,53.191,1020.0,,
2023-11-21 13:00:00,6782,57.658,103.798,3.177,1020.0,24.5,1020.0,7.163,1020.0,104.995,1020.0,8.058,1020.0,35.212,1020.0,53.336,1020.0,,
2023-11-21 13:30:00,6783,63.882,75.174,4.332,1020.0,24.449,1020.0,7.113,1020.0,104.457,1020.0,8.057,1020.0,35.689,1020.0,53.976,1020.0,4.044,1020.0
2023-11-21 14:00:00,6784,12.992,111.593,3.156,1020.0,24.862,1020.0,6.952,1020.0,102.668,1020.0,8.038,1020.0,35.445,1020.0,53.66,1020.0,,
2023-11-21 14:30:00,6785,15.561,1.948,2.394,1020.0,24.943,1020.0,7.035,1020.0,104.078,1020.0,8.033,1020.0,35.516,1020.0,53.758,1020.0,,
2023-11-21 15:00:00,6786,24.669,48.727,3.02,1020.0,25.152,1020.0,7.327,1020.0,108.797,1020.0,8.057,1020.0,35.542,1020.0,53.799,1020.0,,
2023-11-21 15:30:00,6787,16.35,104.526,2.626,1020.0,25.079,1020.0,7.243,1020.0,107.507,1020.0,8.042,1020.0,35.681,1020.0,53.983,1020.0,,
2023-11-21 16:00:00,6788,6.513,296.486,3.47,1020.0,25.325,1020.0,7.332,1020.0,109.134,1020.0,8.034,1020.0,35.434,1020.0,53.66,1020.0,,
2023-11-21 16:30:00,6789,23.148,158.024,4.573,1020.0,25.216,1020.0,7.019,1020.0,104.266,1020.0,8.031,1020.0,35.411,1020.0,53.625,1020.0,,
2023-11-21 17:00:00,6790,12.947,85.236,3.451,1020.0,25.253,1020.0,7.404,1020.0,110.204,1020.0,8.059,1020.0,35.656,1020.0,53.956,1020.0,,
2023-11-21 17:30:00,6791,10.734,273.36,3.05,1020.0,25.367,1020.0,6.8,1020.0,101.498,1020.0,8.018,1020.0,35.828,1020.0,54.19,1020.0,,
2023-11-21 18:00:00,6792,1.907,67.592,4.38,1020.0,25.087,1020.0,6.911,1020.0,102.45,1020.0,8.03,1020.0,35.429,1020.0,53.645,1020.0,,
2023-11-21 18:30:00,6793,10.89,15.07,3.011,1020.0,25.02,1020.0,6.639,1020.0,98.288,1020.0,8.014,1020.0,35.421,1020.0,53.633,1020.0,,
2023-11-21 19:00:00,6794,27.259,328.974,2.824,1020.0,25.011,1020.0,6.481,1020.0,96.116,1020.0,8.011,1020.0,35.752,1020.0,54.077,1020.0,,
2023-11-21 19:30:00,6795,19.442,355.4,1.618,1020.0,24.93,1020.0,6.199,1020.0,,,7.993,1020.0,35.677,1020.0,53.973,1020.0,,
2023-11-21 20:00:00,6796,25.916,105.226,1.545,1020.0,24.876,1020.0,6.205,1020.0,,,7.988,1020.0,35.452,1020.0,53.67,1020.0,,
2023-11-21 20:30:00,6797,6.845,329.188,3.687,1020.0,24.847,1020.0,6.306,1020.0,93.111,1020.0,8.001,1020.0,35.469,1020.0,53.692,1020.0,,
2023-11-21 21:00:00,6798,23.653,198.564,4.637,1020.0,24.867,1020.0,6.585,1020.0,97.294,1020.0,8.012,1020.0,35.51,1020.0,53.748,1020.0,,
2023-11-21 21:30:00,6799,14.19,62.419,4.221,1020.0,24.838,1020.0,6.638,1020.0,97.999,1020.0,8.022,1020.0,35.471,1020.0,53.695,1020.0,,
2023-11-21 22:00:00,6800,47.496,229.793,2.876,1020.0,24.716,1020.0,6.593,1020.0,97.127,1020.0,8.02,1020.0,35.444,1020.0,53.654,1020.0,,
2023-11-21 22:30:00,6801,17.823,193.274,3.124,1020.0,24.63,1020.0,6.645,1020.0,97.733,1020.0,8.028,1020.0,35.42,1020.0,53.62,1020.0,,
2023-11-21 23:00:00,6802,20.791,190.573,4.512,1020.0,24.615,1020.0,6.72,1020.0,98.826,1020.0,8.029,1020.0,35.467,1020.0,53.682,1020.0,,
2023-11-21 23:30:00,6803,28.937,232.818,4.237,1020.0,24.573,1020.0,6.457,1020.0,94.899,1020.0,8.012,1020.0,35.473,1020.0,53.688,1020.0,,
2023-11-22 00:00:00,6804,44.09,207.22,2.102,1020.0,24.537,1020.0,6.194,1020.0,,,7.999,1020.0,35.473,1020.0,53.688,1020.0,,
2023-11-22 00:30:00,6805,24.813,168.95,1.164,1020.0,24.565,1020.0,,,,,7.981,1020.0,35.458,1020.0,53.668,1020.0,,
2023-11-22 01:00:00,6806,26.776,284.825,0.963,1020.0,24.601,1020.0,,,,,7.957,1020.0,35.508,1020.0,53.737,1020.0,,
2023-11-22 01:30:00,6807,17.186,249.895,5.279,1020.0,24.663,1020.0,6.332,1020.0,93.304,1020.0,8.01,1020.0,35.664,1020.0,53.949,1020.0,,
2023-11-22 02:00:00,6808,48.363,111.063,4.371,1020.0,24.554,1020.0,6.367,1020.0,93.607,1020.0,8.006,1020.0,35.583,1020.0,53.837,1020.0,,
2023-11-22 02:30:00,6809,65.308,51.135,3.575,1020.0,24.497,1020.0,6.32,1020.0,92.932,1020.0,8.003,1020.0,35.776,1020.0,54.094,1020.0,,
2023-11-22 03:00:00,6810,50.54,110.662,4.04,1020.0,24.502,1020.0,6.356,1020.0,93.461,1020.0,8.005,1020.0,35.777,1020.0,54.096,1020.0,,
2023-11-22 03:30:00,6811,39.106,76.61,3.081,1020.0,24.448,1020.0,6.494,1020.0,95.317,1020.0,8.016,1020.0,35.615,1020.0,53.876,1020.0,,
2023-11-22 04:00:00,6812,43.694,3.374,2.746,1020.0,24.515,1020.0,6.419,1020.0,94.3,1020.0,8.017,1020.0,35.568,1020.0,53.814,1020.0,,
2023-11-22 04:30:00,6813,31.318,94.981,2.286,1020.0,24.569,1020.0,6.455,1020.0,94.892,1020.0,8.02,1020.0,35.524,1020.0,53.757,1020.0,,
2023-11-22 05:00:00,6814,37.967,182.885,2.145,1020.0,24.653,1020.0,6.267,1020.0,92.275,1020.0,8.009,1020.0,35.535,1020.0,53.774,1020.0,,
2023-11-22 05:30:00,6815,12.496,39.409,2.029,1020.0,24.687,1020.0,6.065,1020.0,,,7.995,1020.0,35.337,1020.0,53.509,1020.0,,
2023-11-22 06:00:00,6816,18.35,109.821,1.209,1020.0,24.632,1020.0,,,,,7.983,1020.0,35.278,1020.0,53.428,1020.0,,
2023-11-22 06:30:00,6817,37.26,258.01,0.481,1020.0,24.637,1020.0,,,,,7.965,1020.0,35.313,1020.0,53.476,1020.0,,
2023-11-22 07:00:00,6818,17.859,122.209,0.816,1020.0,24.617,1020.0,,,,,7.986,1020.0,35.187,1020.0,53.305,1020.0,,
2023-11-22 07:30:00,6819,55.591,213.62,2.711,1020.0,24.582,1020.0,6.12,1020.0,,,8.011,1020.0,35.324,1020.0,53.489,1020.0,,
2023-11-22 08:00:00,6820,24.313,316.178,2.428,1020.0,24.539,1020.0,6.281,1020.0,92.192,1020.0,8.009,1020.0,35.352,1020.0,53.525,1020.0,,
2023-11-22 08:30:00,6821,12.992,348.836,2.933,1020.0,24.719,1020.0,6.261,1020.0,92.201,1020.0,8.011,1020.0,35.38,1020.0,53.568,1020.0,,
2023-11-22 09:00:00,6822,30.746,208.683,1.343,1020.0,24.842,1020.0,6.624,1020.0,97.601,1020.0,8.018,1020.0,35.115,1020.0,53.215,1020.0,,
2023-11-22 09:30:00,6823,25.418,254.905,1.683,1020.0,24.881,1020.0,6.743,1020.0,99.337,1020.0,8.014,1020.0,34.962,1020.0,53.011,1020.0,,
2023-11-22 09:30:00,6824,25.418,254.905,1.683,1020.0,24.881,1020.0,6.743,1020.0,99.337,1020.0,8.014,1020.0,34.962,1020.0,53.011,1020.0,,
2023-11-22 10:00:00,6825,15.809,195.676,1.172,1020.0,24.879,1020.0,6.516,1020.0,96.15,1020.0,7.996,1020.0,35.242,1020.0,53.387,1020.0,,
2023-11-22 10:30:00,6826,32.045,243.277,2.662,1020.0,24.909,1020.0,6.403,1020.0,94.552,1020.0,7.996,1020.0,35.296,1020.0,53.461,1020.0,,
2023-11-22 11:00:00,6827,9.426,155.354,1.793,1020.0,24.801,1020.0,6.538,1020.0,96.38,1020.0,8.003,1020.0,35.32,1020.0,53.49,1020.0,,
2023-11-22 11:30:00,6828,16.943,176.848,4.299,1020.0,25.026,1020.0,6.588,1020.0,97.477,1020.0,8.014,1020.0,35.282,1020.0,53.446,1020.0,,
2023-11-22 12:00:00,6829,4.454,72.259,2.576,1020.0,24.984,1020.0,6.905,1020.0,102.123,1020.0,8.041,1020.0,35.345,1020.0,53.529,1020.0,,
2023-11-22 12:30:00,6830,8.102,42.18,2.398,1020.0,25.122,1020.0,7.274,1020.0,107.637,1020.0,8.037,1020.0,35.025,1020.0,53.103,1020.0,,
2023-11-22 13:00:00,6831,11.616,34.001,7.331,1020.0,25.29,1020.0,7.936,1020.0,,,8.071,1020.0,35.17,1020.0,53.303,1020.0,,
2023-11-22 13:30:00,6832,23.885,89.22,8.553,1020.0,25.287,1020.0,8.158,1020.0,,,8.091,1020.0,35.384,1020.0,53.591,1020.0,,
2023-11-22 14:00:00,6833,2.846,287.585,8.101,1020.0,25.344,1020.0,8.16,1020.0,,,8.091,1020.0,35.368,1020.0,53.571,1020.0,,
2023-11-22 14:30:00,6834,10.629,124.761,5.481,1020.0,25.416,1020.0,7.912,1020.0,,,8.071,1020.0,35.372,1020.0,53.579,1020.0,,
2023-11-22 15:00:00,6835,21.347,14.258,5.925,1020.0,25.494,1020.0,,,,,8.093,1020.0,35.346,1020.0,53.546,1020.0,,
2023-11-22 15:30:00,6836,4.29,135.344,,,25.5,1020.0,8.155,1020.0,,,8.092,1020.0,35.305,1020.0,53.492,1020.0,,
2023-11-22 16:00:00,6837,2.007,93.873,7.36,1020.0,25.461,1020.0,8.066,1020.0,,,8.088,1020.0,35.292,1020.0,53.473,1020.0,,
2023-11-22 16:30:00,6838,10.656,27.757,6.655,1020.0,25.399,1020.0,7.976,1020.0,,,8.088,1020.0,35.25,1020.0,53.414,1020.0,,
2023-11-22 17:00:00,6839,31.64,106.111,4.507,1020.0,25.379,1020.0,7.703,1020.0,,,8.071,1020.0,35.266,1020.0,53.435,1020.0,,
2023-11-22 17:30:00,6840,21.587,207.476,3.621,1020.0,25.368,1020.0,7.264,1020.0,108.087,1020.0,8.051,1020.0,35.263,1020.0,53.431,1020.0,,
2023-11-22 18:00:00,6841,17.15,68.032,5.636,1020.0,25.37,1020.0,7.239,1020.0,107.733,1020.0,8.057,1020.0,35.285,1020.0,53.46,1020.0,,
2023-11-22 18:30:00,6842,7.881,106.776,1.81,1020.0,25.335,1020.0,6.788,1020.0,100.973,1020.0,8.007,1020.0,35.288,1020.0,53.464,1020.0,,
2023-11-22 19:00:00,6843,29.091,24.324,2.462,1020.0,25.287,1020.0,6.745,1020.0,100.245,1020.0,8.041,1020.0,35.296,1020.0,53.472,1020.0,,
2023-11-22 19:30:00,6844,29.491,304.506,2.791,1020.0,25.263,1020.0,6.992,1020.0,103.895,1020.0,8.036,1020.0,35.312,1020.0,53.494,1020.0,,
2023-11-22 20:00:00,6845,20.443,278.174,2.915,1020.0,25.186,1020.0,6.947,1020.0,103.058,1020.0,8.034,1020.0,35.282,1020.0,53.451,1020.0,,
2023-11-22 20:30:00,6846,29.438,175.124,0.924,1020.0,25.217,1020.0,,,,,7.939,1020.0,35.323,1020.0,53.507,1020.0,,
2023-11-22 21:00:00,6847,2.823,204.186,1.146,1020.0,25.114,1020.0,6.549,1020.0,97.033,1020.0,7.997,1020.0,35.258,1020.0,53.416,1020.0,,
2023-11-22 21:30:00,6848,7.235,346.322,1.689,1020.0,25.1,1020.0,6.585,1020.0,97.549,1020.0,8.005,1020.0,35.295,1020.0,53.465,1020.0,,
2023-11-22 22:00:00,6849,12.716,205.869,4.778,1020.0,25.064,1020.0,7.026,1020.0,104.031,1020.0,8.04,1020.0,35.312,1020.0,53.487,1020.0,,
2023-11-22 22:30:00,6850,43.804,213.093,3.246,1020.0,25.062,1020.0,6.875,1020.0,101.797,1020.0,8.025,1020.0,35.316,1020.0,53.492,1020.0,,
2023-11-22 23:00:00,6851,21.41,272.173,4.469,1020.0,25.075,1020.0,6.61,1020.0,97.926,1020.0,8.016,1020.0,35.353,1020.0,53.543,1020.0,,
2023-11-22 23:30:00,6852,36.535,243.791,3.498,1020.0,25.029,1020.0,6.585,1020.0,97.473,1020.0,8.009,1020.0,35.362,1020.0,53.553,1020.0,,
2023-11-23 00:00:00,6853,53.986,266.99,2.563,1020.0,25.005,1020.0,6.605,1020.0,97.752,1020.0,8.006,1020.0,35.381,1020.0,53.578,1020.0,,
2023-11-23 00:30:00,6854,17.077,262.851,3.089,1020.0,24.908,1020.0,6.496,1020.0,95.896,1020.0,8.013,1020.0,35.231,1020.0,53.374,1020.0,,
2023-11-23 01:00:00,6855,13.264,223.302,2.273,1020.0,24.9,1020.0,6.45,1020.0,95.295,1020.0,7.997,1020.0,35.407,1020.0,53.609,1020.0,,
2023-11-23 01:30:00,6856,28.721,205.436,1.205,1020.0,24.911,1020.0,6.155,1020.0,,,7.991,1020.0,35.422,1020.0,53.63,1020.0,,
2023-11-23 02:00:00,6857,25.94,238.6,3.239,1020.0,24.772,1020.0,6.401,1020.0,94.331,1020.0,8.007,1020.0,35.337,1020.0,53.512,1020.0,,
2023-11-23 02:30:00,6858,18.496,303.89,2.851,1020.0,24.872,1020.0,6.564,1020.0,96.929,1020.0,8.007,1020.0,35.408,1020.0,53.61,1020.0,,
2023-11-23 03:00:00,6859,18.897,92.11,4.261,1020.0,24.853,1020.0,6.549,1020.0,96.677,1020.0,8.008,1020.0,35.38,1020.0,53.573,1020.0,,
2023-11-23 03:30:00,6860,12.096,34.389,3.735,1020.0,24.845,1020.0,6.321,1020.0,93.286,1020.0,8.0,1020.0,35.38,1020.0,53.572,1020.0,5.07,1020.0
2023-11-23 04:00:00,6861,16.315,65.117,3.914,1020.0,24.772,1020.0,6.522,1020.0,96.134,1020.0,8.021,1020.0,35.379,1020.0,53.569,1020.0,,
2023-11-23 04:30:00,6862,13.72,60.796,3.666,1020.0,24.848,1020.0,6.576,1020.0,97.038,1020.0,8.021,1020.0,35.368,1020.0,53.556,1020.0,,
2023-11-23 05:00:00,6863,16.103,44.651,3.93,1020.0,24.812,1020.0,6.459,1020.0,95.289,1020.0,8.016,1020.0,35.425,1020.0,53.632,1020.0,,
2023-11-23 05:30:00,6864,49.304,110.062,2.369,1020.0,24.819,1020.0,6.372,1020.0,94.017,1020.0,8.005,1020.0,35.412,1020.0,53.614,1020.0,,
2023-11-23 06:00:00,6865,17.912,331.436,1.408,1020.0,24.792,1020.0,6.143,1020.0,,,7.998,1020.0,35.417,1020.0,53.621,1020.0,,
2023-11-23 06:30:00,6866,43.809,219.758,2.486,1020.0,24.789,1020.0,6.311,1020.0,93.059,1020.0,8.011,1020.0,35.418,1020.0,53.621,1020.0,,
2023-11-23 07:00:00,6867,20.219,289.316,1.153,1020.0,24.79,1020.0,,,,,7.988,1020.0,35.411,1020.0,53.611,1020.0,,
2023-11-23 07:30:00,6868,23.632,32.679,0.794,1020.0,24.814,1020.0,,,,,7.97,1020.0,35.416,1020.0,53.62,1020.0,,
2023-11-23 08:00:00,6869,11.097,226.805,1.202,1020.0,24.853,1020.0,6.117,1020.0,,,7.993,1020.0,35.411,1020.0,53.614,1020.0,,
2023-11-23 08:30:00,6870,13.138,190.957,1.887,1020.0,24.93,1020.0,6.341,1020.0,93.736,1020.0,8.006,1020.0,35.429,1020.0,53.64,1020.0,,
2023-11-23 09:00:00,6871,14.623,269.229,1.353,1020.0,25.037,1020.0,6.306,1020.0,93.401,1020.0,8.003,1020.0,35.439,1020.0,53.658,1020.0,,
2023-11-23 09:30:00,6872,22.663,260.862,1.262,1020.0,25.215,1020.0,6.623,1020.0,98.386,1020.0,8.012,1020.0,35.436,1020.0,53.659,1020.0,,
2023-11-23 09:30:00,6873,22.663,260.862,1.262,1020.0,25.215,1020.0,6.623,1020.0,98.386,1020.0,8.012,1020.0,35.436,1020.0,53.659,1020.0,,
2023-11-23 10:00:00,6874,23.518,97.599,1.718,1020.0,25.538,1020.0,6.79,1020.0,101.391,1020.0,8.013,1020.0,35.384,1020.0,53.599,1020.0,,
2023-11-23 10:30:00,6875,20.103,51.98,1.685,1020.0,25.633,1020.0,6.79,1020.0,101.614,1020.0,8.011,1020.0,35.487,1020.0,53.741,1020.0,,
2023-11-23 11:00:00,6876,26.311,190.201,1.822,1020.0,25.808,1020.0,6.794,1020.0,101.972,1020.0,8.008,1020.0,35.481,1020.0,53.739,1020.0,,
2023-11-23 11:30:00,6877,30.918,201.256,1.482,1020.0,25.847,1020.0,6.886,1020.0,103.417,1020.0,8.01,1020.0,35.485,1020.0,53.746,1020.0,,
2023-11-23 12:00:00,6878,18.692,212.857,1.737,1020.0,26.123,1020.0,6.94,1020.0,104.713,1020.0,8.008,1020.0,35.489,1020.0,53.76,1020.0,,
2023-11-23 12:30:00,6879,13.957,288.228,1.658,1020.0,26.262,1020.0,7.036,1020.0,106.417,1020.0,8.012,1020.0,35.49,1020.0,53.767,1020.0,,
2023-11-23 13:00:00,6880,35.284,289.473,1.721,1020.0,26.356,1020.0,7.251,1020.0,109.834,1020.0,8.019,1020.0,35.49,1020.0,53.769,1020.0,,
2023-11-23 13:30:00,6881,24.505,209.394,1.836,1020.0,26.53,1020.0,7.428,1020.0,,,8.028,1020.0,35.498,1020.0,53.786,1020.0,,
2023-11-23 14:00:00,6882,10.881,18.506,3.456,1020.0,26.487,1020.0,7.743,1020.0,,,8.061,1020.0,35.449,1020.0,53.72,1020.0,,
2023-11-23 14:30:00,6883,36.495,278.166,3.7,1020.0,26.59,1020.0,8.154,1020.0,,,8.068,1020.0,35.455,1020.0,53.731,1020.0,,
2023-11-23 15:00:00,6884,55.013,69.465,5.128,1020.0,26.798,1020.0,,,,,8.073,1020.0,35.529,1020.0,53.838,1020.0,,
2023-11-23 15:30:00,6885,17.824,58.551,6.749,1020.0,26.828,1020.0,,,,,8.093,1020.0,35.525,1020.0,53.834,1020.0,,
2023-11-23 16:00:00,6886,24.125,329.948,5.731,1020.0,26.779,1020.0,,,,,8.076,1020.0,35.532,1020.0,53.842,1020.0,,
2023-11-23 16:30:00,6887,1.641,160.329,5.267,1020.0,26.734,1020.0,,,,,8.075,1020.0,35.548,1020.0,53.861,1020.0,,
2023-11-23 17:00:00,6888,27.463,300.279,4.767,1020.0,26.885,1020.0,8.171,1020.0,,,8.067,1020.0,35.559,1020.0,53.882,1020.0,,
2023-11-23 17:30:00,6889,21.814,76.926,3.925,1020.0,26.786,1020.0,8.027,1020.0,,,8.073,1020.0,35.565,1020.0,53.887,1020.0,,
2023-11-23 18:00:00,6890,31.599,252.219,4.473,1020.0,26.784,1020.0,7.911,1020.0,,,8.06,1020.0,35.579,1020.0,53.905,1020.0,,
2023-11-23 18:30:00,6891,26.127,321.013,4.38,1020.0,26.744,1020.0,7.689,1020.0,,,8.054,1020.0,35.616,1020.0,53.954,1020.0,,
2023-11-23 19:00:00,6892,15.445,306.341,4.354,1020.0,26.674,1020.0,7.414,1020.0,,,8.048,1020.0,35.615,1020.0,53.95,1020.0,,
2023-11-23 19:30:00,6893,22.884,38.23,4.712,1020.0,26.611,1020.0,7.251,1020.0,110.415,1020.0,8.046,1020.0,35.665,1020.0,54.015,1020.0,,
2023-11-23 20:00:00,6894,44.297,213.764,3.231,1020.0,26.545,1020.0,7.204,1020.0,109.549,1020.0,8.029,1020.0,35.616,1020.0,53.947,1020.0,,
2023-11-23 20:30:00,6895,27.353,245.086,2.698,1020.0,26.402,1020.0,6.924,1020.0,105.023,1020.0,8.029,1020.0,35.583,1020.0,53.896,1020.0,,
2023-11-23 21:00:00,6896,12.577,348.469,4.673,1020.0,26.367,1020.0,6.986,1020.0,105.915,1020.0,8.047,1020.0,35.612,1020.0,53.934,1020.0,,
2023-11-23 21:30:00,6897,31.637,347.454,4.27,1020.0,26.347,1020.0,6.817,1020.0,103.333,1020.0,8.032,1020.0,35.632,1020.0,53.96,1020.0,,
2023-11-23 22:00:00,6898,22.418,281.048,1.405,1020.0,26.311,1020.0,6.574,1020.0,99.593,1020.0,7.993,1020.0,35.637,1020.0,53.966,1020.0,,
2023-11-23 22:30:00,6899,20.711,36.054,3.157,1020.0,26.091,1020.0,6.928,1020.0,104.515,1020.0,8.029,1020.0,35.55,1020.0,53.842,1020.0,,
2023-11-23 23:00:00,6900,6.971,13.061,1.95,1020.0,26.053,1020.0,6.656,1020.0,100.37,1020.0,8.005,1020.0,35.572,1020.0,53.869,1020.0,,
2023-11-23 23:30:00,6901,8.573,1.158,1.753,1020.0,25.994,1020.0,6.806,1020.0,102.54,1020.0,8.005,1020.0,35.589,1020.0,53.89,1020.0,,
2023-11-24 00:00:00,6902,29.832,211.27,1.977,1020.0,25.856,1020.0,6.834,1020.0,102.678,1020.0,8.011,1020.0,35.533,1020.0,53.81,1020.0,,
2023-11-24 00:30:00,6903,15.527,229.287,2.569,1020.0,25.819,1020.0,6.675,1020.0,100.253,1020.0,8.012,1020.0,35.558,1020.0,53.843,1020.0,,
2023-11-24 01:00:00,6904,10.804,60.051,2.484,1020.0,25.8,1020.0,6.561,1020.0,98.527,1020.0,8.001,1020.0,35.593,1020.0,53.889,1020.0,,
2023-11-24 01:30:00,6905,0.264,210.674,1.636,1020.0,25.698,1020.0,,,,,7.962,1020.0,35.575,1020.0,53.862,1020.0,,
2023-11-24 02:00:00,6906,2.316,326.019,3.744,1020.0,25.678,1020.0,6.509,1020.0,97.536,1020.0,8.009,1020.0,35.571,1020.0,53.855,1020.0,,
2023-11-24 02:30:00,6907,23.734,11.718,2.894,1020.0,25.715,1020.0,6.537,1020.0,98.025,1020.0,8.008,1020.0,35.607,1020.0,53.905,1020.0,,
2023-11-24 03:00:00,6908,4.069,50.939,2.615,1020.0,25.673,1020.0,6.383,1020.0,95.665,1020.0,7.995,1020.0,35.624,1020.0,53.926,1020.0,,
2023-11-24 03:30:00,6909,3.857,146.81,3.618,1020.0,25.631,1020.0,6.552,1020.0,98.123,1020.0,8.008,1020.0,35.631,1020.0,53.935,1020.0,,
2023-11-24 04:00:00,6910,9.467,151.887,3.071,1020.0,25.513,1020.0,6.421,1020.0,95.957,1020.0,8.001,1020.0,35.585,1020.0,53.869,1020.0,,
2023-11-24 04:30:00,6911,9.212,195.585,3.464,1020.0,25.469,1020.0,6.441,1020.0,96.183,1020.0,8.005,1020.0,35.59,1020.0,53.873,1020.0,,
2023-11-24 05:00:00,6912,19.363,25.44,2.583,1020.0,25.433,1020.0,6.36,1020.0,94.915,1020.0,8.001,1020.0,35.587,1020.0,53.869,1020.0,6.964,1020.0
2023-11-24 05:30:00,6913,2.912,99.141,3.189,1020.0,25.403,1020.0,6.363,1020.0,94.925,1020.0,8.005,1020.0,35.602,1020.0,53.887,1020.0,,
2023-11-24 06:00:00,6914,3.911,189.669,2.787,1020.0,25.358,1020.0,6.393,1020.0,95.313,1020.0,8.013,1020.0,35.635,1020.0,53.93,1020.0,,
2023-11-24 06:30:00,6915,6.852,41.316,2.529,1020.0,25.308,1020.0,6.296,1020.0,93.786,1020.0,8.007,1020.0,35.629,1020.0,53.921,1020.0,,
2023-11-24 07:00:00,6916,3.346,203.387,1.756,1020.0,25.26,1020.0,6.199,1020.0,92.282,1020.0,8.003,1020.0,35.67,1020.0,53.974,1020.0,,
2023-11-24 07:30:00,6917,10.631,237.429,2.315,1020.0,25.209,1020.0,6.289,1020.0,93.548,1020.0,8.014,1020.0,35.691,1020.0,54.001,1020.0,,
2023-11-24 08:00:00,6918,6.157,332.443,1.37,1020.0,25.141,1020.0,6.124,1020.0,,,7.995,1020.0,35.723,1020.0,54.042,1020.0,,
2023-11-24 08:30:00,6919,16.864,321.95,1.712,1020.0,25.137,1020.0,6.132,1020.0,,,7.989,1020.0,35.702,1020.0,54.014,1020.0,,
2023-11-24 09:00:00,6920,14.032,241.369,1.653,1020.0,25.18,1020.0,6.153,1020.0,,,7.995,1020.0,35.774,1020.0,54.112,1020.0,,
2023-11-24 09:30:00,6921,23.174,227.987,1.433,1020.0,25.276,1020.0,6.134,1020.0,,,7.987,1020.0,35.72,1020.0,54.043,1020.0,,
2023-11-24 09:30:00,6922,23.174,227.987,1.433,1020.0,25.276,1020.0,6.134,1020.0,,,7.987,1020.0,35.72,1020.0,54.043,1020.0,,
2023-11-24 10:00:00,6923,5.272,315.748,1.773,1020.0,25.384,1020.0,6.381,1020.0,95.202,1020.0,7.991,1020.0,35.693,1020.0,54.01,1020.0,,
2023-11-24 10:30:00,6924,18.939,242.878,1.332,1020.0,25.536,1020.0,6.287,1020.0,94.062,1020.0,7.99,1020.0,35.718,1020.0,54.048,1020.0,,
2023-11-24 11:00:00,6925,26.416,299.885,1.189,1020.0,25.653,1020.0,6.384,1020.0,95.678,1020.0,7.987,1020.0,35.671,1020.0,53.989,1020.0,,
2023-11-24 11:30:00,6926,3.963,86.316,2.089,1020.0,25.752,1020.0,6.688,1020.0,100.421,1020.0,8.004,1020.0,35.728,1020.0,54.069,1020.0,,
2023-11-24 12:00:00,6927,16.466,220.741,2.533,1020.0,25.834,1020.0,6.763,1020.0,101.703,1020.0,8.011,1020.0,35.747,1020.0,54.097,1020.0,,
2023-11-24 12:30:00,6928,1.944,11.8,2.604,1020.0,25.866,1020.0,6.709,1020.0,100.928,1020.0,8.007,1020.0,35.704,1020.0,54.041,1020.0,,
2023-11-24 13:00:00,6929,23.355,38.495,2.506,1020.0,25.957,1020.0,7.016,1020.0,105.683,1020.0,8.023,1020.0,35.686,1020.0,54.019,1020.0,,
2023-11-24 13:30:00,6930,11.392,330.725,2.121,1020.0,25.924,1020.0,7.033,1020.0,105.87,1020.0,8.023,1020.0,35.661,1020.0,53.984,1020.0,,
2023-11-24 14:00:00,6931,18.832,224.817,1.906,1020.0,25.994,1020.0,6.886,1020.0,103.786,1020.0,8.019,1020.0,35.664,1020.0,53.991,1020.0,,
2023-11-24 14:30:00,6932,5.52,281.732,2.178,1020.0,26.038,1020.0,7.275,1020.0,109.735,1020.0,8.03,1020.0,35.686,1020.0,54.022,1020.0,,
2023-11-24 15:00:00,6933,19.0,100.284,4.141,1020.0,26.022,1020.0,7.453,1020.0,,,8.039,1020.0,35.693,1020.0,54.031,1020.0,,
2023-11-24 15:30:00,6934,8.512,112.275,3.605,1020.0,26.228,1020.0,7.121,1020.0,107.822,1020.0,8.01,1020.0,35.791,1020.0,54.17,1020.0,,
2023-11-24 16:00:00,6935,10.437,248.531,3.692,1020.0,26.22,1020.0,7.133,1020.0,107.958,1020.0,8.026,1020.0,35.723,1020.0,54.079,1020.0,,
2023-11-24 16:30:00,6936,15.445,2.16,4.276,1020.0,26.219,1020.0,7.326,1020.0,110.868,1020.0,8.026,1020.0,35.73,1020.0,54.087,1020.0,,
2023-11-24 17:00:00,6937,5.385,299.639,5.079,1020.0,26.102,1020.0,7.474,1020.0,,,8.033,1020.0,35.61,1020.0,53.922,1020.0,,
2023-11-24 17:30:00,6938,8.407,95.77,4.64,1020.0,26.05,1020.0,7.357,1020.0,110.949,1020.0,8.036,1020.0,35.605,1020.0,53.914,1020.0,,
2023-11-24 18:00:00,6939,16.704,13.868,6.041,1020.0,26.04,1020.0,7.442,1020.0,,,8.03,1020.0,35.724,1020.0,54.073,1020.0,,
