DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2019-01-16 12:00:00,8939,8433,1353,2296,1285,1606,1575,254,63
2019-01-16 13:00:00,8814,8330,1363,2191,1236,1695,1502,279,63
2019-01-16 14:00:00,8733,8284,1358,2119,1247,1700,1525,272,63
2019-01-16 15:00:00,8549,8119,1369,2073,1193,1704,1527,187,65
2019-01-16 16:00:00,8630,8031,1379,1893,1303,1796,1546,49,63
2019-01-16 17:00:00,8949,8029,1384,1670,1324,1907,1679,0,64
2019-01-16 18:00:00,9222,8286,1384,1442,1582,2007,1810,0,61
2019-01-16 19:00:00,9097,7995,1383,1087,1644,2004,1822,0,55
2019-01-16 20:00:00,8882,7664,1385,741,1641,2007,1834,0,55
2019-01-16 21:00:00,8551,7639,1384,629,1703,2012,1855,0,55
2019-01-16 22:00:00,7863,7005,1385,561,1269,1979,1756,0,55
2019-01-16 23:00:00,7264,6738,1394,389,1165,1931,1808,0,51
2019-01-17 00:00:00,6956,6611,1393,267,1113,1938,1847,0,53
2019-01-17 01:00:00,6793,6105,1393,141,944,1932,1645,0,51
2019-01-17 02:00:00,6632,5978,1391,81,887,1932,1636,0,51
2019-01-17 03:00:00,6727,6082,1393,96,946,1937,1656,0,53
2019-01-17 04:00:00,6729,6069,1396,73,946,1946,1654,0,52
2019-01-17 05:00:00,7032,6163,1393,75,1001,1969,1672,0,53
2019-01-17 06:00:00,7552,6488,1395,110,1190,2073,1665,0,55
2019-01-17 07:00:00,8362,6983,1395,231,1562,2059,1676,0,59
2019-01-17 08:00:00,8756,7249,1396,444,1733,1917,1659,38,59
2019-01-17 09:00:00,9006,7584,1336,629,1660,2058,1641,198,62
2019-01-17 10:00:00,8839,7377,1356,618,1296,2058,1621,362,63
2019-01-17 11:00:00,8694,7245,1329,526,1357,1910,1612,447,63
2019-01-17 12:00:00,8524,7146,1367,570,1253,1907,1479,507,63
2019-01-17 13:00:00,8502,7141,1357,712,1259,1877,1373,499,62
2019-01-17 14:00:00,8427,7113,1383,716,1144,1902,1488,415,63
2019-01-17 15:00:00,8365,6942,1371,704,1238,1750,1532,284,62
2019-01-17 16:00:00,8347,7075,1358,795,1323,1938,1494,104,61
2019-01-17 17:00:00,8850,7335,1379,1087,1317,1936,1554,1,60
2019-01-17 18:00:00,9103,7695,1391,1334,1281,2007,1621,0,61
2019-01-17 19:00:00,9052,7612,1389,1501,1246,1916,1497,0,62
2019-01-17 20:00:00,8945,7614,1389,1427,1269,1975,1494,0,60
2019-01-17 21:00:00,8399,7293,1388,1236,1224,1862,1522,0,60
2019-01-17 22:00:00,7653,6924,1391,1294,983,1669,1527,0,60
2019-01-17 23:00:00,7311,6711,1390,1346,821,1547,1549,0,58
2019-01-18 00:00:00,6973,6858,1389,1326,948,1635,1503,0,58
2019-01-18 01:00:00,6823,7000,1391,1299,988,1838,1420,0,63
2019-01-18 02:00:00,6702,6995,1393,1406,828,1928,1374,0,64
2019-01-18 03:00:00,6608,6839,1394,1236,840,1930,1374,0,65
2019-01-18 04:00:00,6740,6766,1397,1168,844,1928,1367,0,63
2019-01-18 05:00:00,6956,6643,1392,1017,869,1928,1373,0,63
2019-01-18 06:00:00,7590,6591,1394,876,935,1931,1391,0,63
2019-01-18 07:00:00,8452,7248,1393,885,1547,1927,1429,0,66
2019-01-18 08:00:00,8881,7336,1395,808,1626,1930,1468,43,65
2019-01-18 09:00:00,8932,7197,1369,751,1486,1914,1391,221,64
2019-01-18 10:00:00,8773,7119,1341,714,1397,1907,1318,375,65
2019-01-18 11:00:00,8533,6970,1376,646,1343,1703,1353,488,58
2019-01-18 12:00:00,8461,6864,1340,561,1308,1692,1383,515,63
2019-01-18 13:00:00,8374,6773,1354,513,1302,1682,1379,480,61
2019-01-18 14:00:00,8219,6697,1353,408,1381,1684,1424,381,64
2019-01-18 15:00:00,8208,6774,1353,350,1521,1834,1436,214,65
2019-01-18 16:00:00,8412,6907,1379,448,1590,1903,1482,38,64
2019-01-18 17:00:00,8869,7108,1376,627,1570,1905,1562,0,65
2019-01-18 18:00:00,8982,7248,1377,728,1583,1913,1582,0,64
2019-01-18 19:00:00,8871,7277,1379,840,1544,1924,1524,0,65
2019-01-18 20:00:00,8782,7397,1378,727,1777,1924,1524,0,65
2019-01-18 21:00:00,8237,7260,1378,721,1556,1929,1611,0,63
2019-01-18 22:00:00,7505,6997,1378,799,1252,1924,1581,0,64
2019-01-18 23:00:00,7162,6880,1382,863,1021,1929,1622,0,62
2019-01-19 00:00:00,6847,6966,1389,1016,929,1933,1637,0,60
2019-01-19 01:00:00,6689,6724,1386,1290,845,1549,1594,0,58
2019-01-19 02:00:00,6462,6619,1387,1371,785,1478,1537,0,61
2019-01-19 03:00:00,6536,6714,1387,1599,749,1415,1504,0,61
2019-01-19 04:00:00,6608,6762,1385,1884,699,1310,1422,0,61
2019-01-19 05:00:00,6702,6772,1391,1877,694,1312,1437,0,61
2019-01-19 06:00:00,6877,6671,1388,1649,781,1338,1452,0,63
2019-01-19 07:00:00,7402,6853,1388,1605,909,1462,1426,0,62
2019-01-19 08:00:00,7786,7097,1389,1383,1150,1636,1464,12,62
2019-01-19 09:00:00,8162,7432,1389,1078,1393,1912,1536,60,62
2019-01-19 10:00:00,8377,7434,1386,807,1469,1957,1635,118,60
2019-01-19 11:00:00,8373,7270,1384,662,1363,2045,1594,160,60
2019-01-19 12:00:00,8261,7143,1385,583,1302,2045,1613,156,60
2019-01-19 13:00:00,8196,7037,1388,472,1320,2041,1621,133,60
2019-01-19 14:00:00,7973,6843,1384,393,1274,2049,1561,120,62
2019-01-19 15:00:00,7907,6821,1386,398,1288,2050,1575,61,61
2019-01-19 16:00:00,8090,6827,1385,435,1279,2061,1597,8,60
2019-01-19 17:00:00,8542,7014,1386,506,1381,2064,1620,0,56
2019-01-19 18:00:00,8663,7297,1385,614,1537,2058,1646,0,56
2019-01-19 19:00:00,8487,7085,1388,752,1254,2059,1579,0,54
2019-01-19 20:00:00,8322,6998,1385,937,1154,1969,1499,0,53
2019-01-19 21:00:00,7890,6838,1387,926,1185,1843,1445,0,52
2019-01-19 22:00:00,7401,6742,1387,882,1207,1745,1468,0,53
2019-01-19 23:00:00,6999,6594,1390,953,1117,1639,1445,0,50
2019-01-20 00:00:00,6667,6413,1387,957,1001,1551,1462,0,54
2019-01-20 01:00:00,6446,6109,1387,1061,792,1351,1460,0,57
2019-01-20 02:00:00,6364,6133,1387,1064,829,1320,1475,0,57
2019-01-20 03:00:00,6312,6174,1388,1123,821,1321,1466,0,56
2019-01-20 04:00:00,6274,6229,1387,1218,792,1316,1460,0,56
2019-01-20 05:00:00,6399,6314,1390,1306,770,1358,1435,0,56
2019-01-20 06:00:00,6475,6327,1388,1299,705,1471,1405,0,60
2019-01-20 07:00:00,6627,6571,1387,1360,774,1545,1446,0,60
2019-01-20 08:00:00,6981,6816,1390,1362,916,1627,1460,0,60
2019-01-20 09:00:00,7258,6962,1388,1451,868,1726,1444,23,60
2019-01-20 10:00:00,7371,7050,1389,1436,912,1735,1463,54,59
2019-01-20 11:00:00,7383,7115,1387,1231,1013,1838,1496,89,60
2019-01-20 12:00:00,7501,7204,1391,1165,1028,1844,1615,99,59
2019-01-20 13:00:00,7257,6980,1388,1135,896,1839,1576,84,59
2019-01-20 14:00:00,7203,6876,1390,1089,920,1833,1527,57,59
2019-01-20 15:00:00,7220,6882,1387,1037,977,1845,1541,34,59
2019-01-20 16:00:00,7456,6860,1388,1040,1019,1830,1514,10,59
2019-01-20 17:00:00,7840,6971,1392,1155,1096,1800,1468,0,59
2019-01-20 18:00:00,8146,7418,1390,1088,1512,1863,1504,0,59
2019-01-20 19:00:00,8108,7382,1388,976,1546,1898,1515,0,59
2019-01-20 20:00:00,7928,7258,1388,959,1462,1918,1473,0,58
2019-01-20 21:00:00,7605,6964,1387,909,1329,1830,1450,0,58
2019-01-20 22:00:00,7100,6639,1386,851,1124,1768,1451,0,59
2019-01-20 23:00:00,6683,6436,1390,890,1011,1629,1461,0,55
2019-01-21 00:00:00,6420,6323,1386,1089,798,1563,1431,0,56
2019-01-21 01:00:00,6258,6313,1388,1306,765,1357,1440,0,56
2019-01-21 02:00:00,6197,6412,1389,1551,760,1321,1336,0,56
2019-01-21 03:00:00,6160,6537,1387,1858,575,1318,1342,0,57
2019-01-21 04:00:00,6271,6747,1389,2147,500,1316,1338,0,56
2019-01-21 05:00:00,6489,6804,1387,2001,674,1322,1363,0,56
2019-01-21 06:00:00,7177,6785,1388,1843,751,1374,1374,0,54
2019-01-21 07:00:00,8195,7554,1385,1598,1469,1491,1554,0,57
2019-01-21 08:00:00,8863,7974,1385,1342,1712,1814,1638,22,60
2019-01-21 09:00:00,9055,7989,1271,1315,1699,1855,1719,67,62
2019-01-21 10:00:00,9047,8052,1293,1407,1638,1848,1690,115,60
2019-01-21 11:00:00,8915,8048,1350,1506,1492,1844,1638,156,62
2019-01-21 12:00:00,8844,7937,1355,1323,1477,1857,1680,183,60
2019-01-21 13:00:00,8855,7877,1377,1038,1586,1921,1720,171,61
2019-01-21 14:00:00,8701,7808,1322,918,1700,1915,1758,133,61
2019-01-21 15:00:00,8614,7664,1334,838,1609,1976,1756,89,61
2019-01-21 16:00:00,8632,7496,1326,730,1554,1987,1819,19,60
2019-01-21 17:00:00,9082,7638,1329,666,1807,1962,1813,0,60
2019-01-21 18:00:00,9109,7713,1376,593,1862,1969,1850,0,63
2019-01-21 19:00:00,9018,7457,1377,546,1688,1971,1813,0,61
2019-01-21 20:00:00,8934,7431,1377,528,1742,1938,1785,0,60
2019-01-21 21:00:00,8404,7128,1376,499,1653,1892,1646,0,61
2019-01-21 22:00:00,7748,6775,1378,337,1508,1882,1611,0,60
2019-01-21 23:00:00,7263,6564,1384,299,1354,1888,1581,0,57
2019-01-22 00:00:00,7007,6629,1383,185,1471,1899,1632,0,58
2019-01-22 01:00:00,6825,6516,1387,93,1333,1899,1746,0,58
2019-01-22 02:00:00,6665,6193,1388,36,1104,1886,1720,0,59
2019-01-22 03:00:00,6660,6143,1386,22,1074,1880,1723,0,56
2019-01-22 04:00:00,6711,6063,1387,29,1003,1874,1712,0,57
2019-01-22 05:00:00,6990,6157,1387,50,1045,1870,1747,0,57
2019-01-22 06:00:00,7695,6434,1391,82,1211,1877,1810,0,61
2019-01-22 07:00:00,8467,6982,1390,119,1679,1883,1849,0,62
2019-01-22 08:00:00,8930,7176,1390,158,1891,1818,1851,3,62
2019-01-22 09:00:00,9213,7369,1327,154,1959,1912,1918,38,59
2019-01-22 10:00:00,9156,7336,1327,182,1913,1906,1857,88,62
2019-01-22 11:00:00,8956,7318,1349,281,1769,1900,1836,122,61
2019-01-22 12:00:00,9034,7359,1366,385,1631,1905,1881,133,58
2019-01-22 13:00:00,9025,7426,1345,563,1549,1907,1866,133,61
2019-01-22 14:00:00,8813,7491,1347,826,1438,1882,1827,111,59
2019-01-22 15:00:00,8761,7376,1351,1057,1408,1799,1637,63,59
2019-01-22 16:00:00,8760,7569,1389,1194,1437,1833,1643,14,59
2019-01-22 17:00:00,9171,7889,1387,1292,1660,1835,1655,0,61
2019-01-22 18:00:00,9285,8041,1387,1508,1655,1812,1616,0,61
2019-01-22 19:00:00,9188,8135,1385,1712,1548,1833,1593,0,63
2019-01-22 20:00:00,8908,8239,1383,1919,1515,1755,1609,0,59
2019-01-22 21:00:00,8469,8260,1384,2179,1460,1577,1600,0,60
2019-01-22 22:00:00,7895,8081,1381,2239,1349,1420,1632,0,60
2019-01-22 23:00:00,7440,7770,1392,2206,1039,1424,1651,0,56
2019-01-23 00:00:00,7076,7693,1393,2184,976,1424,1660,0,57
2019-01-23 01:00:00,6846,7455,1393,2208,953,1183,1665,0,54
2019-01-23 02:00:00,6768,7391,1391,2440,734,1176,1593,0,57
2019-01-23 03:00:00,6686,7343,1392,2420,713,1173,1587,0,57
2019-01-23 04:00:00,6805,7348,1390,2490,680,1175,1558,0,55
2019-01-23 05:00:00,7068,7443,1392,2426,813,1177,1578,0,56
2019-01-23 06:00:00,7657,7476,1392,2262,900,1220,1644,0,57
2019-01-23 07:00:00,8390,8006,1391,2020,1469,1394,1673,0,59
2019-01-23 08:00:00,8891,8501,1387,1639,1922,1608,1878,5,59
2019-01-23 09:00:00,9185,8495,1347,1291,2022,1796,1935,44,59
2019-01-23 10:00:00,9053,8196,1370,1100,1897,1809,1879,81,57
2019-01-23 11:00:00,8944,8146,1351,903,1961,1806,1922,143,58
2019-01-23 12:00:00,8840,7947,1351,781,1823,1823,1940,169,58
2019-01-23 13:00:00,8750,7773,1379,595,1816,1856,1912,156,57
2019-01-23 14:00:00,8562,7430,1376,573,1541,1859,1866,155,59
2019-01-23 15:00:00,8430,7297,1366,486,1598,1787,1884,119,56
2019-01-23 16:00:00,8535,7262,1366,285,1780,1807,1931,34,57
2019-01-23 17:00:00,8952,7494,1379,150,2093,1875,1939,0,58
2019-01-23 18:00:00,9066,7464,1377,124,2141,1882,1881,0,58
2019-01-23 19:00:00,9013,7464,1377,114,2144,1882,1887,0,60
2019-01-23 20:00:00,8883,7407,1375,167,2041,1884,1880,0,59
2019-01-23 21:00:00,8460,7364,1379,247,1935,1887,1857,0,57
2019-01-23 22:00:00,7751,7073,1382,412,1463,1854,1902,0,58
2019-01-23 23:00:00,7210,6690,1385,573,1007,1791,1878,0,54
2019-01-24 00:00:00,7017,6866,1384,564,1154,1804,1905,0,55
2019-01-24 01:00:00,6796,6991,1391,626,1242,1806,1872,0,53
2019-01-24 02:00:00,6661,6879,1391,672,1005,1795,1961,0,54
2019-01-24 03:00:00,6630,6808,1392,642,956,1786,1979,0,52
2019-01-24 04:00:00,6651,6751,1394,616,934,1776,1981,0,51
2019-01-24 05:00:00,6820,6821,1394,687,937,1760,1991,0,52
2019-01-24 06:00:00,7024,6896,1395,984,889,1712,1863,0,53
2019-01-24 07:00:00,7566,7488,1396,1102,1499,1722,1712,0,56
2019-01-24 08:00:00,8117,7775,1394,1091,1811,1607,1813,1,56
2019-01-24 09:00:00,8529,8134,1393,1083,1884,1757,1933,24,58
2019-01-24 10:00:00,8651,8251,1393,1056,1930,1764,2003,46,58
2019-01-24 11:00:00,8675,8376,1391,1034,1964,1848,2018,61,58
2019-01-24 12:00:00,8641,8224,1391,1158,1717,1851,1976,71,58
2019-01-24 13:00:00,8606,8255,1393,1444,1531,1829,1937,61,58
2019-01-24 14:00:00,8404,8201,1393,1729,1430,1746,1802,41,57
2019-01-24 15:00:00,8321,8238,1393,1780,1560,1745,1675,25,58
2019-01-24 16:00:00,8447,8310,1393,1999,1444,1747,1666,3,57
2019-01-24 17:00:00,8768,8465,1394,2109,1587,1658,1659,0,58
2019-01-24 18:00:00,8892,8539,1394,2152,1605,1657,1675,0,57
2019-01-24 19:00:00,8795,8510,1393,2087,1621,1663,1689,0,57
2019-01-24 20:00:00,8691,8471,1393,2006,1635,1661,1718,0,57
2019-01-24 21:00:00,8214,8232,1395,1922,1619,1579,1659,0,58
2019-01-24 22:00:00,7576,7874,1388,1899,1461,1443,1628,0,55
2019-01-24 23:00:00,7189,7354,1390,1736,1074,1395,1706,0,54
2019-01-25 00:00:00,6861,7202,1394,1658,990,1401,1706,0,53
2019-01-25 01:00:00,6658,7535,1397,1805,899,1745,1634,0,54
2019-01-25 02:00:00,6636,7520,1393,1813,833,1775,1650,0,56
2019-01-25 03:00:00,6471,7432,1394,1755,826,1764,1636,0,57
2019-01-25 04:00:00,6565,7420,1391,1618,898,1779,1677,0,56
2019-01-25 05:00:00,6737,7326,1396,1427,953,1779,1714,0,56
2019-01-25 06:00:00,7172,7391,1389,1208,1002,1785,1947,0,58
2019-01-25 07:00:00,8035,7855,1390,1137,1511,1805,1950,0,61
2019-01-25 08:00:00,8532,8029,1391,1166,1814,1670,1930,0,58
2019-01-25 09:00:00,8888,8266,1366,1069,1917,1810,2032,12,58
2019-01-25 10:00:00,9107,8414,1359,1022,2100,1864,1981,30,57
2019-01-25 11:00:00,9010,8391,1335,1083,2023,1870,1976,46,56
2019-01-25 12:00:00,8998,8216,1336,1134,1791,1890,1952,55,56
2019-01-25 13:00:00,8957,8123,1365,1085,1728,1883,1948,60,56
2019-01-25 14:00:00,8732,8070,1362,906,1841,1862,1995,43,58
2019-01-25 15:00:00,8617,8078,1356,995,1788,1865,1985,28,57
2019-01-25 16:00:00,8714,8175,1355,1325,1618,1870,1944,6,57
2019-01-25 17:00:00,8935,8323,1373,1570,1784,1733,1806,0,56
2019-01-25 18:00:00,9094,8309,1374,1602,1808,1785,1682,0,58
2019-01-25 19:00:00,8926,8198,1380,1643,1703,1772,1641,0,58
2019-01-25 20:00:00,8720,7861,1381,1644,1351,1776,1650,0,57
2019-01-25 21:00:00,8383,7897,1378,1651,1399,1726,1685,0,58
2019-01-25 22:00:00,7797,7570,1379,1613,1208,1619,1695,0,56
2019-01-25 23:00:00,7314,7327,1379,1648,927,1628,1689,0,55
2019-01-26 00:00:00,6940,6954,1378,1626,874,1353,1668,0,55
2019-01-26 01:00:00,6817,7230,1389,1627,1100,1367,1691,0,55
2019-01-26 02:00:00,6675,7124,1387,1617,964,1411,1688,0,56
2019-01-26 03:00:00,6671,6948,1390,1617,853,1406,1627,0,55
2019-01-26 04:00:00,6625,6841,1389,1582,787,1406,1626,0,50
2019-01-26 05:00:00,6726,6842,1392,1481,853,1406,1659,0,52
2019-01-26 06:00:00,6859,6779,1392,1342,924,1404,1663,0,54
2019-01-26 07:00:00,7311,6762,1388,1307,942,1340,1728,0,56
2019-01-26 08:00:00,7611,6745,1387,1346,1003,1285,1667,0,55
2019-01-26 09:00:00,8107,7289,1387,1264,1439,1398,1732,15,54
2019-01-26 10:00:00,8330,7508,1389,1189,1708,1394,1735,40,51
2019-01-26 11:00:00,8259,7330,1387,1050,1621,1393,1760,63,54
2019-01-26 12:00:00,8182,7293,1390,876,1744,1389,1768,69,53
2019-01-26 13:00:00,8088,7110,1389,704,1713,1396,1780,74,53
2019-01-26 14:00:00,7949,6850,1387,541,1626,1391,1799,51,54
2019-01-26 15:00:00,7849,6617,1391,302,1609,1396,1838,25,54
2019-01-26 16:00:00,7994,6550,1387,92,1649,1438,1925,3,54
2019-01-26 17:00:00,8367,6587,1386,67,1711,1502,1866,0,55
2019-01-26 18:00:00,8614,6773,1387,84,1855,1509,1884,0,54
2019-01-26 19:00:00,8456,6643,1386,56,1686,1514,1947,0,54
2019-01-26 20:00:00,8283,6679,1388,78,1764,1421,1971,0,56
2019-01-26 21:00:00,7965,6518,1387,145,1561,1416,1954,0,55
2019-01-26 22:00:00,7301,6380,1387,328,1346,1375,1887,0,55
2019-01-26 23:00:00,6911,6449,1389,418,1303,1392,1893,0,53
2019-01-27 00:00:00,6599,6336,1392,482,1111,1436,1863,0,53
2019-01-27 01:00:00,6406,6198,1388,543,1139,1434,1642,0,52
2019-01-27 02:00:00,6282,6220,1390,552,1143,1394,1688,0,52
2019-01-27 03:00:00,6216,6168,1388,583,1070,1393,1683,0,52
2019-01-27 04:00:00,6207,6074,1389,671,935,1387,1642,0,49
2019-01-27 05:00:00,6273,6022,1388,597,958,1386,1643,0,51
2019-01-27 06:00:00,6405,5829,1390,392,1026,1383,1587,0,51
2019-01-27 07:00:00,6605,5650,1389,229,1007,1370,1600,0,54
2019-01-27 08:00:00,6955,5771,1387,89,1149,1361,1723,8,53
2019-01-27 09:00:00,7188,6043,1388,35,1383,1335,1798,49,54
2019-01-27 10:00:00,7225,6226,1389,22,1501,1340,1783,134,55
2019-01-27 11:00:00,7197,6346,1389,-4,1523,1367,1748,268,55
2019-01-27 12:00:00,7116,6246,1387,-6,1499,1381,1594,336,54
2019-01-27 13:00:00,7016,6219,1388,7,1458,1406,1529,374,54
2019-01-27 14:00:00,6899,5968,1390,28,1267,1403,1485,338,55
2019-01-27 15:00:00,6784,5700,1387,59,1188,1254,1495,262,53
2019-01-27 16:00:00,7031,5743,1390,84,1200,1398,1519,96,54
2019-01-27 17:00:00,7602,6141,1391,130,1585,1319,1662,0,54
2019-01-27 18:00:00,8014,6357,1391,158,1784,1421,1549,0,53
2019-01-27 19:00:00,8011,6396,1392,176,1596,1422,1755,0,54
2019-01-27 20:00:00,7929,6546,1390,294,1611,1427,1768,0,54
2019-01-27 21:00:00,7526,6491,1392,450,1409,1429,1755,0,55
2019-01-27 22:00:00,7164,6689,1389,505,1513,1428,1798,0,56
2019-01-27 23:00:00,6724,6580,1391,552,1351,1431,1801,0,53
2019-01-28 00:00:00,6400,6438,1391,753,1067,1429,1745,0,53
2019-01-28 01:00:00,6265,6428,1393,1129,859,1427,1565,0,54
2019-01-28 02:00:00,6238,6392,1392,1399,859,1232,1457,0,53
2019-01-28 03:00:00,6213,6481,1391,1476,857,1229,1475,0,52
2019-01-28 04:00:00,6300,6436,1390,1252,983,1233,1527,0,51
2019-01-28 05:00:00,6612,6611,1389,1260,936,1433,1540,0,51
2019-01-28 06:00:00,7513,7023,1393,1243,1208,1438,1689,0,51
2019-01-28 07:00:00,8320,7540,1387,1508,1408,1459,1720,0,58
2019-01-28 08:00:00,8936,8103,1387,1683,1797,1479,1690,10,56
2019-01-28 09:00:00,9252,8172,1364,1896,1744,1472,1576,64,57
2019-01-28 10:00:00,9248,8357,1348,1858,1627,1749,1581,136,57
2019-01-28 11:00:00,8980,8381,1326,2055,1423,1744,1579,197,56
2019-01-28 12:00:00,8904,8389,1337,2219,1353,1618,1570,235,56
2019-01-28 13:00:00,8810,8276,1334,2197,1351,1510,1609,218,55
2019-01-28 14:00:00,8563,8090,1348,1912,1429,1511,1663,170,57
2019-01-28 15:00:00,8497,7958,1325,1702,1478,1615,1683,101,54
2019-01-28 16:00:00,8489,7814,1339,1694,1333,1712,1638,40,56
2019-01-28 17:00:00,8880,7899,1356,1738,1405,1720,1622,0,56
2019-01-28 18:00:00,9145,8088,1372,1835,1429,1799,1595,0,57
2019-01-28 19:00:00,9036,8017,1386,1814,1504,1589,1669,0,55
2019-01-28 20:00:00,8800,8115,1387,1661,1534,1775,1701,0,56
2019-01-28 21:00:00,8373,7971,1384,1677,1359,1833,1662,0,55
2019-01-28 22:00:00,7832,7955,1384,1717,1323,1819,1655,0,56
2019-01-28 23:00:00,7206,7587,1387,1664,1095,1729,1658,0,53
2019-01-29 00:00:00,6882,7612,1390,1532,1039,1833,1763,0,55
2019-01-29 01:00:00,6687,7580,1396,1365,1053,1835,1876,0,55
2019-01-29 02:00:00,6630,7411,1396,1166,1094,1839,1863,0,53
2019-01-29 03:00:00,6605,7400,1397,988,1150,1835,1977,0,53
2019-01-29 04:00:00,6700,7406,1397,920,1227,1837,1972,0,53
2019-01-29 05:00:00,6956,7417,1396,768,1326,1879,1993,0,54
2019-01-29 06:00:00,7483,7334,1395,680,1351,1907,1945,0,55
2019-01-29 07:00:00,8298,7734,1397,576,1798,1920,1985,0,59
2019-01-29 08:00:00,8797,7820,1394,513,1993,1838,1984,38,58
2019-01-29 09:00:00,9073,8133,1358,565,2107,1907,2013,123,58
2019-01-29 10:00:00,8885,8055,1375,564,1970,1896,2009,184,56
2019-01-29 11:00:00,8817,7783,1361,394,1886,1868,1988,230,56
2019-01-29 12:00:00,8742,7766,1344,364,1885,1885,1986,245,56
2019-01-29 13:00:00,8647,7717,1351,390,1806,1880,1987,247,54
2019-01-29 14:00:00,8396,7404,1363,649,1434,1843,1887,171,56
2019-01-29 15:00:00,8361,7486,1374,653,1624,1786,1884,105,57
2019-01-29 16:00:00,8401,7581,1359,748,1640,1790,1949,37,56
2019-01-29 17:00:00,8785,7955,1383,1139,1711,1797,1874,1,47
2019-01-29 18:00:00,9021,8286,1388,1372,1823,1805,1851,0,48
2019-01-29 19:00:00,8965,8295,1389,1538,1773,1818,1729,0,48
2019-01-29 20:00:00,8816,8323,1390,1493,1897,1816,1679,0,47
2019-01-29 21:00:00,8439,8054,1391,1326,1638,1819,1834,0,46
2019-01-29 22:00:00,7656,7844,1390,1683,1263,1692,1769,0,47
2019-01-29 23:00:00,7097,7458,1390,1989,1058,1439,1535,0,46
2019-01-30 00:00:00,6889,7571,1392,1843,1123,1601,1563,0,48
2019-01-30 01:00:00,6737,7575,1395,1815,980,1791,1541,0,53
2019-01-30 02:00:00,6583,7508,1394,1855,878,1808,1518,0,53
2019-01-30 03:00:00,6592,7532,1395,1945,834,1803,1501,0,53
2019-01-30 04:00:00,6704,7474,1399,1894,905,1713,1511,0,52
2019-01-30 05:00:00,6786,7413,1399,1529,1020,1818,1591,0,55
2019-01-30 06:00:00,7308,7438,1392,1287,953,1856,1894,0,55
2019-01-30 07:00:00,8207,8026,1396,1319,1421,1889,1942,0,57
2019-01-30 08:00:00,8790,8098,1395,1221,1751,1731,1930,11,57
2019-01-30 09:00:00,8847,8250,1394,1158,1792,1894,1903,49,58
2019-01-30 10:00:00,8792,8097,1307,988,1857,1895,1896,97,55
2019-01-30 11:00:00,8675,8168,1375,892,1914,1880,1874,174,57
2019-01-30 12:00:00,8577,7998,1377,903,1710,1876,1873,201,56
2019-01-30 13:00:00,8489,7960,1382,883,1647,1881,1912,197,57
2019-01-30 14:00:00,8319,7784,1387,860,1522,1876,1918,163,57
2019-01-30 15:00:00,8196,7815,1392,826,1639,1876,1922,103,57
2019-01-30 16:00:00,8251,7896,1394,880,1723,1882,1934,26,55
2019-01-30 17:00:00,8674,8185,1397,916,1999,1893,1925,0,55
2019-01-30 18:00:00,8909,8063,1396,1102,1805,1869,1836,0,53
2019-01-30 19:00:00,8841,8098,1395,994,1955,1850,1848,0,56
2019-01-30 20:00:00,8623,8089,1396,798,1972,1911,1957,0,54
2019-01-30 21:00:00,8140,7632,1392,609,1724,1916,1936,0,55
2019-01-30 22:00:00,7626,7528,1395,532,1676,1921,1949,0,54
2019-01-30 23:00:00,7139,7129,1394,448,1349,1929,1952,0,55
2019-01-31 00:00:00,6824,7120,1395,429,1399,1914,1924,0,57
2019-01-31 01:00:00,6657,6866,1397,586,1145,1844,1836,0,57
2019-01-31 02:00:00,6548,6824,1397,727,1009,1822,1812,0,56
2019-01-31 03:00:00,6498,6785,1395,647,1029,1826,1835,0,52
2019-01-31 04:00:00,6508,6863,1398,598,1156,1828,1831,0,52
2019-01-31 05:00:00,6848,6930,1397,711,1152,1811,1804,0,54
2019-01-31 06:00:00,7412,7081,1395,932,1075,1820,1805,0,54
2019-01-31 07:00:00,8309,7664,1397,1088,1489,1823,1809,0,57
2019-01-31 08:00:00,8731,7768,1397,1085,1860,1650,1711,7,56
2019-01-31 09:00:00,8987,7939,1375,1084,1922,1813,1642,43,58
2019-01-31 10:00:00,9045,8070,1370,828,2072,1823,1834,84,58
2019-01-31 11:00:00,8978,7959,1352,697,2006,1817,1880,145,59
2019-01-31 12:00:00,8870,7900,1350,666,1945,1819,1903,158,57
2019-01-31 13:00:00,8780,7724,1381,444,1919,1816,1942,164,58
2019-01-31 14:00:00,8600,7584,1326,228,1978,1811,2040,142,56
2019-01-31 15:00:00,8466,7486,1333,134,1982,1815,2079,82,59
2019-01-31 16:00:00,8495,7353,1309,128,1912,1813,2105,26,59
2019-01-31 17:00:00,8770,7430,1353,120,2143,1832,1927,0,54
2019-01-31 18:00:00,9044,7465,1379,122,2156,1922,1830,0,57
2019-01-31 19:00:00,8884,7326,1386,103,2024,1924,1831,0,57
